line_no,text,lg,l_id,folio,col,speaker
1,Puis q՚ du lai ai coumēcie,1,l-241r-2-3,241r,2,
2,Ian'iert ꝑnul tͣuail leſſie,1,l-241r-2-4,241r,2,
3,les auantures q՚ ie ſai,1,l-241r-2-5,241r,2,
4,Tous ꝑrime les cont՚ai,1,l-241r-2-6,241r,2,
5,Empenſe ai et entalent,1,l-241r-2-7,241r,2,
6,Q՚ d'yonet uous cont auāt,1,l-241r-2-8,241r,2,
7,Icil qui gendꝛa yonet,1,l-241r-2-9,241r,2,
8,Il ot a non nuſdumaret,1,l-241r-2-10,241r,2,
9,Dont il fu nez et deſonpere,1,l-241r-2-11,241r,2,
10,Ꝯ il uint pͥmes aſamere,1,l-241r-2-12,241r,2,
11,Em/bꝛetaigne auoit iadis,1,l-241r-2-13,241r,2,
12,Vns riches hons uielz et antis,1,l-241r-2-14,241r,2,
13,De /ca cruet fu auoez,1,l-241r-2-15,241r,2,
14,⁊ du pais ſires clamez,1,l-241r-2-16,241r,2,
15,La cité ſi eſt ſoꝛ /ditalas,1,l-241r-2-17,241r,2,
16,Iadis iot deuez treſpas,1,l-241r-2-18,241r,2,
17,Mout fu treſpaſſez en aage,1,l-241r-2-19,241r,2,
18,P˞ ce qu'il ot bon heritage,1,l-241r-2-20,241r,2,
19,Fame pͥſt pour enfās auoir,1,l-241r-2-21,241r,2,
20,Qⁱ ap՚s lui fuſſent li hoir,1,l-241r-2-22,241r,2,
21,De haute gent fu la pucele,1,l-241v-1-1,241v,1,
22,Sage et coꝛtoiſe et foꝛm̄t bele,1,l-241v-1-2,241v,1,
23,Q՚ a riche hōme fu donne,1,l-241v-1-3,241v,1,
24,P˞ ſabiauté fu ml՚t amee,1,l-241v-1-4,241v,1,
25,Pour qu'en feroie autre ꝑole,1,l-241v-1-5,241v,1,
26,Ne n'ot ſ'en ꝑdeſc'a /nicole,1,l-241v-1-6,241v,1,
27,Ne/tres qn̄ /yllande de la,1,l-241v-1-7,241v,1,
28,Gñt pechié fiſt qui li dona,1,l-241v-1-8,241v,1,
