line_no,text,lg,l_id,folio,col,speaker
1,OR eſcoutez Ma bone gent,1,l-315v-1-5,315v,1,
2,Vn miracle Qⁱ ml՚t eſt gent,1,l-315v-1-6,315v,1,
3,Vous vodꝛai dire ⁊ recoꝛd՚,1,l-315v-1-7,315v,1,
4,Pour pecheours amoneſt՚,1,l-315v-1-8,315v,1,
5,A rendꝛe ce q՚ adieu ˞pmeſtēt,1,l-315v-1-9,315v,1,
6,Trop folement ceꝰ ſe demeſtēt,1,l-315v-1-10,315v,1,
7,⁊ ſi ſe tuent ⁊ afollent,1,l-315v-1-11,315v,1,
8,Q՚ ce que pꝛomeſtent neſollent,1,l-315v-1-12,315v,1,
9,A dieu ⁊ a /ſa douce mere,1,l-315v-1-13,315v,1,
10,Mō liure dit ⁊ ma matiere,1,l-315v-1-14,315v,1,
11,Q՚ deuant vne viez ygliſe,1,l-315v-1-15,315v,1,
12,Vn ymage oꝛēt lagēt miſe,1,l-315v-1-16,315v,1,
13,P˞ l'igliſe qu'i refeſoient,1,l-315v-1-17,315v,1,
14,Au piez de l'ymage metoiēt,1,l-315v-1-18,315v,1,
15,Leur ofrandeſ (la) li treſpaſent,1,l-315v-2-1,315v,2,
16,Souent ſ'aloient amaſent,1,l-315v-2-2,315v,2,
17,La ioīne iāt en celle place,1,l-315v-2-3,315v,2,
18,A la pelote ⁊ a la chace,1,l-315v-2-4,315v,2,
19,Vn ioꝛ iot vne gñt flote,1,l-315v-2-5,315v,2,
20,De clerſſonaus alapelote,1,l-315v-2-6,315v,2,
21,Deuant lepoutau de l'igliſe,1,l-315v-2-7,315v,2,
22,Ou ce lymage eſtoit aſiſe,1,l-315v-2-8,315v,2,
23,Vn desclerſſonz iot ml՚t bel,1,l-315v-2-9,315v,2,
24,Qⁱ en ſon doi ot .i. anel,1,l-315v-2-10,315v,2,
25,Q՚ ſ'amie li ot doné,1,l-315v-2-11,315v,2,
26,Amours l'out tāt aubⁱcōné,1,l-315v-2-12,315v,2,
27,Poꝛ gñt choſe ne uoſit mie,1,l-315v-2-13,315v,2,
28,Q՚ le anel qui fu ſ'amie,1,l-315v-2-14,315v,2,
29,Fuſt ne ꝑdꝰ ne deſpeciez,1,l-315v-2-15,315v,2,
30,Vers l'i gliſe ſ'eſt adꝛeciez,1,l-315v-2-16,315v,2,
31,Pour l'anel meſtͤ en aucū lieu,1,l-315v-2-17,315v,2,
32,Tant qⁱ ſe fuſt ꝑti du geu,1,l-315v-2-18,315v,2,
33,Cil qui penſoit en sō coꝛage,1,l-315v-2-19,315v,2,
34,Regardé a ſiuoit l'image,1,l-315v-2-20,315v,2,
35,Qⁱ ml՚t eſtoit freſche ⁊ nouelle,1,l-315v-2-21,315v,2,
36,Qñt il a veue ſi belle,1,l-315v-2-22,315v,2,
37,Deuant li ſ'eſt aienoulliez,1,l-315v-2-23,315v,2,
38,Deuotem̄t aux iex moilliez,1,l-315v-2-24,315v,2,
39,L'a enclinee ⁊ ſaluee,1,l-315v-2-25,315v,2,
40,En po de tens li fu muee,1,l-315v-2-26,315v,2,
41,La volenté de ſon coꝛaie,1,l-315v-2-27,315v,2,
42,/Dame dit il tout mō aage,1,l-315v-2-28,315v,2,
43,Des oꝛe mes voꝰ ſeruirai,1,l-315v-2-29,315v,2,
44,Q՚ onq՚s mes ne remirai,1,l-315v-2-30,315v,2,
45,Dame meſchine ne pucelle,1,l-315v-2-31,315v,2,
46,Qⁱ tant ꝑ ut plaiſant ne bele,1,l-315v-2-32,315v,2,
47,Plus belle ⁊ plꝰ pleſſāt eſtanz,1,l-315v-2-33,315v,2,
48,Q՚ celle n'et .c.M. tanz,1,l-315v-2-34,315v,2,
49,Qⁱ cet anel m'auoit doné,1,l-315v-2-35,315v,2,
50,Ie li auoie abandoné,1,l-315v-2-36,315v,2,
51,Mō couraige ⁊ tout mōcuer,1,l-315v-2-37,315v,2,
52,Mes pour voꝰ la veil ie leſſier,1,l-315v-2-38,315v,2,
53,Li ⁊ ſ'amoꝛ ⁊ ſes ioiaux,1,l-316r-1-1,316r,1,
