line_no,text,lg,l_id,folio,col,speaker
1,Seigneur ie di pour voir Qui a entendement,1,l-123r-1-1,123r,1,
2,S'il n'entent a bien faire Qu'il oeure folement,1,l-123r-1-2,123r,1,
3,Car ꝑ les bones oeures Vient on a ſauuement,1,l-123r-1-3,123r,1,
4,Chaſcuns puet biē ſauoir Se ie dis voir ou ment,1,l-123r-1-4,123r,1,
5,Cil qui en ſa ionece Veult le biē cōmēcier,2,l-123r-1-5,123r,1,
6,S'il le veult pourſuiuir Ia n'aura encombꝛier,2,l-123r-1-6,123r,1,
7,Diex le gart ⁊ deffent Qⁱ li rent ſon loier,2,l-123r-1-7,123r,1,
8,Ꝯme il fiſt a celui Dont vous m'oꝛrez nūcier,2,l-123r-1-8,123r,1,
9,EN /egypte manoit Au tēps anciēnour,3,l-123r-1-9,123r,1,
10,.I. iuif ou n'auoit Charité ne amour,3,l-123r-1-10,123r,1,
11,Voirres fiſt et voirriers Tel eſtoit ſon labour,3,l-123r-1-11,123r,1,
12,.I. enfancō auoit Diex l'amoit ꝑ amoꝛs,3,l-123r-1-12,123r,1,
13,Sus l'enfant du iuif Veil pꝛēdꝛe ma matere,4,l-123r-1-13,123r,1,
14,Biaus fu et gracieus Et de bele matere,4,l-123r-1-14,123r,1,
15,Aus enfans creſtiens Faiſoit moult bele chiere,4,l-123r-1-15,123r,1,
16,Auec eulz ſe iouoit Et auant et arriere,4,l-123r-1-16,123r,1,
17,Plus croiſſoit le iuif Plꝰ les enfans amoit,5,l-123r-1-17,123r,1,
18,Qñt ſon pere le ſot Moult ſouuent le batoit,5,l-123r-1-18,123r,1,
19,Ꝯbiē qu'il fuſt batus Poit ne ſ'en recreoit,5,l-123r-1-19,123r,1,
20,Qñt pooit eſchaper Aus enfans ſeclamoit,5,l-123r-2-1,123r,2,
21,Par /ma loy creſtiens Mon pere ſi me bat,6,l-123r-2-2,123r,2,
22,Pour ce que auec vous Me ſoulace ⁊ eſbat,6,l-123r-2-3,123r,2,
23,Miex aīg vo ꝯ paignie Q՚ ne fais vo ſabbat,6,l-123r-2-4,123r,2,
24,Son meſtier ne ſuiurai Fex eſt qui ſ'i embat,6,l-123r-2-5,123r,2,
25,Li enfes du iuis Si amoit les clergons,7,l-123r-2-6,123r,2,
26,Son pere le batoit Qⁱ fu mal ⁊ felons,7,l-123r-2-7,123r,2,
27,A ſa fame diſoit Le nr՚e enfant pdons,7,l-123r-2-8,123r,2,
28,Il ſera creſtiens Q՚l gréq՚ noꝰ aions.,7,l-123r-2-9,123r,2,
29,Li cuers le me dit bien Regardez ſa man՚e,8,l-123r-2-10,123r,2,
30,Il ne ſ'en veult fouir Tant le bate ne fiere,8,l-123r-2-11,123r,2,
31,Qⁱl ne face aus enfans Creſtiens bele chiere,8,l-123r-2-12,123r,2,
32,Il harra /nr՚e loy Il a /la leur trop ch՚e,8,l-123r-2-13,123r,2,
33,Et la mere reſpont Il ſ'en chaſtiera,9,l-123r-2-14,123r,2,
34,Qñt il aura .xx. ans /Voſtre loy amera,9,l-123r-2-15,123r,2,
35,Il ſera hoꝛs d'enfance Et ſ'en li mouſt՚ra,9,l-123r-2-16,123r,2,
36,Toꝰ les poīs de nr՚e oꝛdꝛe Les creſtiens harra,9,l-123r-2-17,123r,2,
37,Par /maloy dit li peres Qⁱ fu fel ⁊ engrez,10,l-123r-2-18,123r,2,
38,Qⁱl a paſſé .vij. ans Noꝰ le ſuiurons de pꝛez.,10,l-123r-2-19,123r,2,
39,Se il eſt bons juis Nes amera iamés,10,l-123v-1-1,123v,1,
40,Les enfans creſtiens Ains ſ'en tenra en pais.,10,l-123v-1-2,123v,1,
41,Mais tous ioꝛs il auoit Au cuer melancolie,11,l-123v-1-3,123v,1,
42,Q՚ ſon fil fauſſeroit /La loy de la lignie,11,l-123v-1-4,123v,1,
43,Trop ſouuent li ooit Nōmer /ſainte marie,11,l-123v-1-5,123v,1,
44,Poꝛce batoit l'enfant Et faiſoit vilōnie,11,l-123v-1-6,123v,1,
45,Quant la mere veoit Q՚ li peres batoit,12,l-123v-1-7,123v,1,
46,Si ſouuēt sō enfant Ꝑ maltalent diſoit,12,l-123v-1-8,123v,1,
47,Deuant q՚ le fol pꝛent Sa folie ne croit,12,l-123v-1-9,123v,1,
48,Ton fil ert creſtiens Ce ſera a bon dꝛoit,12,l-123v-1-10,123v,1,
49,De l'en fant du juif Ꝑlerai de rechief,13,l-123v-1-11,123v,1,
50,C'iert mō ꝯmēcement Si ſera ce mō chief,13,l-123v-1-12,123v,1,
51,De sō pere lairai Le plait mais c'eſt trop gⁱef,13,l-123v-1-13,123v,1,
52,Diex ama sō enfant Et toꝛna a bon chief,13,l-123v-1-14,123v,1,
53,Ainſi cō voꝰ oꝛrez Qⁱ me vouldꝛa ētēdꝛe,14,l-123v-1-15,123v,1,
54,Li enfes du juif Qⁱ eſt ⁊ doulz et tēdꝛe,14,l-123v-1-16,123v,1,
55,N'ot cure de /loꝛ loy /La nr՚e volt apꝛēdꝛe,14,l-123v-1-17,123v,1,
56,Diex l'ama et tint chier A ſa ꝑt le voult pꝛēdꝛe,14,l-123v-1-18,123v,1,
57,Uolentiers cōpaignoit Les enfans creſtiens,15,l-123v-1-19,123v,1,
58,/Noſtre loy li mouſtrerent Selonc leur eſcient,15,l-123v-2-1,123v,2,
59,Treſtoute ta lignie Ne vault ne q՚ .i. chiens,15,l-123v-2-2,123v,2,
60,Ꝑ dieu nō feras tu Se /nr՚e loy ne tiens.,15,l-123v-2-3,123v,2,
61,Laſques ſerōs demain Noꝰ acōmuicherons,16,l-123v-2-4,123v,2,
62,Et yrons au mouſtier Noſtre ſeigneur pꝛēdꝛons,16,l-123v-2-5,123v,2,
63,Mais tu n'i vēdꝛas mie Poꝛ voir le te diſons,16,l-123v-2-6,123v,2,
64,Tu n'es pas creſtiens Pour ce la te lairons,16,l-123v-2-7,123v,2,
65,Et cōment cōpaignons yrez voꝰ y ſans moy,17,l-123v-2-8,123v,2,
66,Menez moi auec vous Poꝛle gñt dieu voꝰ pꝛoi,17,l-123v-2-9,123v,2,
67,Qñt ſerai retoꝛnez Baptizier me feroy,17,l-123v-2-10,123v,2,
68,Li plus ſages reſpont Ꝑ ma foy ie l'otroy,17,l-123v-2-11,123v,2,
69,Ha diſt il biaus amis Sces tu q՚ tu feras,18,l-123v-2-12,123v,2,
70,Demain qñt il ert iour A matin leueras,18,l-123v-2-13,123v,2,
71,Puis t'ē venras ycy Matin noꝰ trouueras,18,l-123v-2-14,123v,2,
72,Noꝰ yrōs au mouſtier Auec noꝰ ꝑuēras,18,l-123v-2-15,123v,2,
73,Pour le gñt dieu voꝰ pꝛi Q՚ voꝰ cy m'atēdez,19,l-123v-2-16,123v,2,
74,Car matin voꝰ verrai De ce pas ne doubtez,19,l-123v-2-17,123v,2,
75,Car ſ'en voſtre mouſtier Sās moi voꝰ en alez,19,l-123v-2-18,123v,2,
76,En vr՚e cōpaignie Iamais ne me verrez,19,l-123v-2-19,123v,2,
77,Uas mais hui al'oſtel Diex te doīſt bone vie,20,l-124r-1-1,124r,1,
78,Le gloꝛieus du ciel /Le filz /ſainte marie,20,l-124r-1-2,124r,1,
79,Car noꝰ t'aimons de cuer Toy ⁊ ta cōpaignie,20,l-124r-1-3,124r,1,
80,Se ne t'antendons cy No foy aurons mentie,20,l-124r-1-4,124r,1,
81,Li enfes ſ'en tourna Chiez ſon pere ſ'en va,21,l-124r-1-5,124r,1,
82,La nuit doꝛmi petit Biē matin ſe leua,21,l-124r-1-6,124r,1,
83,Et qñt fu deſcouchiez A ſes cōpaignōs va,21,l-124r-1-7,124r,1,
84,Ne furent pas leué Liez fu qñt les trouua,21,l-124r-1-8,124r,1,
85,Li juif et l'enfant Alerent en l'egliſe,22,l-124r-1-9,124r,1,
86,Volētiers ⁊ de cuer Oyrent le ſeruice,22,l-124r-1-10,124r,1,
87,Le juif fu laiens Mais nul ne le rauiſe,22,l-124r-1-11,124r,1,
88,Chaſcūs a dieu pꝛier Auoit ſ'entēte miſe,22,l-124r-1-12,124r,1,
89,Qñt la meſſe fu dite Le ſeruice finé,23,l-124r-1-13,124r,1,
90,Le p՚ſtre leur adit Oꝛ voꝰ agenoilliez,23,l-124r-1-14,124r,1,
91,Et vous adꝛecerai Treſtous de vos pechiez,23,l-124r-1-15,124r,1,
92,Nul n'a pꝛoche a l'autel S'il n'eſt tres biē ꝯfez,23,l-124r-1-16,124r,1,
