line_no,text,lg,l_id,folio,col,speaker
1,/Li dous Roys Jhesucris Qui par annuncion,1,l-107v-1-1,107v,1,
2,Priſt en /la ſainte Virge Sainte incarnation.,1,l-107v-1-2,107v,1,
3,Doint ceus qui m'entendꝛont Sainte ſalvation.,1,l-107v-1-3,107v,1,
4,En la crois ſouffri moꝛt Poꝛ no redemption.,1,l-107v-1-4,107v,1,
5,A tous en general veil dire et raconter,2,l-107v-1-5,107v,1,
6,.I. moult tres bel example Vous vouldꝛai recoꝛder,2,l-107v-1-6,107v,1,
7,D'un bourjois qui ſon cuer Miſt tout en Dieu amer,2,l-107v-1-7,107v,1,
8,I. moult biau fil avoit En point de marier,2,l-107v-1-8,107v,1,
9,Li bourgois maria ſon enfant en ſa vie.,3,l-107v-1-9,107v,1,
10,De ſon avoir qu'il ot Li donna grant partie,3,l-107v-1-10,107v,1,
11,La moꝛt pꝛiſt li boꝛjois Qui ne l'eſpargna mie,3,l-107v-1-11,107v,1,
12,Le ſien fil appella Ou durement ſe fie,3,l-107v-1-12,107v,1,
13,Biaus filz diſt li boꝛgois il me convient moꝛir,4,l-107v-1-13,107v,1,
14,Vas ſi fai mon curé par devant moy venir,4,l-107v-2-1,107v,2,
15,Peres diſt li vallés je ferai vo plaiſir,4,l-107v-2-2,107v,2,
16,Mais j'ai grant duel au cuer Quant je vous voi moꝛir,4,l-107v-2-3,107v,2,
17,Le vallet ala querre Le preſtre iſnelement,5,l-107v-2-4,107v,2,
18,Le boꝛjois devant li A fait ſon teſtament,5,l-107v-2-5,107v,2,
19,Loꝛs appella ſon filz Moult debonnairement,5,l-107v-2-6,107v,2,
20,Si le laiſe et acole Et eſtraint doucement,5,l-107v-2-7,107v,2,
21,Mon enfant tu vois bien Que tu n'as ſuer ne frere,6,l-107v-2-8,107v,2,
22,Poꝛ Dieu fai des aumoſnes Poꝛ l'ame de ta mere,6,l-107v-2-9,107v,2,
23,Et ſi pꝛie poꝛ moy Biaus filz qui ſui ton pere,6,l-107v-2-10,107v,2,
24,Car la moꝛt m'a ſaiſi Qui eſt peſme et amere,6,l-107v-2-11,107v,2,
25,Biaus filz toy et ta fame Veil dire et enchargier,7,l-107v-2-12,107v,2,
26,Tant comme vous vivrez Que volliez herbergier,7,l-107v-2-13,107v,2,
27,.II. povres chaſcun jour Et donner a mengier,7,l-107v-2-14,107v,2,
28,Par ce point vous poꝛrez Envers Dieu alegier,7,l-107v-2-15,107v,2,
29,Pere dit le vallet En couvent le vous ay,8,l-107v-2-16,107v,2,
30,A tous les joꝛs du monde Tant comme je vivrai,8,l-107v-2-17,107v,2,
31,Poꝛ vostre amoꝛ .ii. Povres herbergerai,8,l-107v-2-18,107v,2,
32,A boire et a mengier Largement loꝛ donrai,8,l-107v-2-19,107v,2,
33,Que Diex face a m'ame Et a vous vrai confoꝛt.,9,l-107v-2-20,107v,2,
34,Loꝛs treſpaſſa li peres S'ala de vie a moꝛt,9,l-108r-1-1,108r,1,
35,Car il nous convient tous Arriver a tel poꝛt.,9,l-108r-1-2,108r,1,
36,Adont ploꝛa ſon filz Et ſes .ii. poins detoꝛt,9,l-108r-1-3,108r,1,
37,Oꝛ fu le boꝛjois moꝛt Et a ſa fin alez,10,l-108r-1-4,108r,1,
38,A moult tres grant honoꝛ Fu ſon coꝛps enterrez,10,l-108r-1-5,108r,1,
39,Son fil tint ſon avoir Si fiſt des biens aſſez,10,l-108r-1-6,108r,1,
40,Diex fu de tout ſon cuer Servis et honoꝛez,10,l-108r-1-7,108r,1,
41,Entre lui et ſa fame Menerent ſainte vie,11,l-108r-1-8,108r,1,
42,La dame fu d'enfant De nouvel acouchie,11,l-108r-1-9,108r,1,
43,Dieu en ont mercié Et /la Virge Marie,11,l-108r-1-10,108r,1,
44,En ſa geſine fu Moult richement ſervie,11,l-108r-1-11,108r,1,
45,Huit joꝛs devant Noel Si com trouvons liſant,12,l-108r-1-12,108r,1,
46,Fu la dame acouchie D'un moult tres bel enfant,12,l-108r-1-13,108r,1,
47,Oꝛ oꝛrez ja comment L'ennemi ſouduiant,12,l-108r-1-14,108r,1,
48,Volt toꝛmenter la mere Et le petit enfant,12,l-108r-1-15,108r,1,
49,Mais Diex y eſtendi largement ſes vertus,13,l-108r-1-16,108r,1,
50,La veille du Noel Q[ua]nt le ſoir fu venus,13,l-108r-1-17,108r,1,
51,Fu li bourgois en cuer Durement iraſcus,13,l-108r-1-18,108r,1,
52,Ainſi com vous oꝛrez Se je ſui entendus,13,l-108r-1-19,108r,1,
53,En guiſe d'un povre home S'en vint li Satenas,14,l-108r-2-1,108r,2,
54,Moult fiſt le mehengnié Et contrefiſt le las,14,l-108r-2-2,108r,2,
55,Le boꝛjois l'encontra Si le pꝛiſt par les bꝛas,14,l-108r-2-3,108r,2,
56,Belement en l'oſtel L'en a mené le pas,14,l-108r-2-4,108r,2,
57,Mais /li Rois Jhesucris Qui tous les biens depart,15,l-108r-2-5,108r,2,
58,En ſemblance d'un povre Vint en l'oſtel tout tart,15,l-108r-2-6,108r,2,
59,Et jouſte l'ennemi Qui fu de l'autre part,15,l-108r-2-7,108r,2,
60,Si toſt com le choiſi Si ſe n'eſt d'autre part,15,l-108r-2-8,108r,2,
61,Preudons diſt li bourgois volez vous herbergier,16,l-108r-2-9,108r,2,
62,Oil diſt /li ſains hons Car j'en ai grant meſtier,16,l-108r-2-10,108r,2,
63,Entrez ens diſt li hoſtes Bien vous ferai couchier,16,l-108r-2-11,108r,2,
64,Et ſi avrez aſſez A boivre et a mengier,16,l-108r-2-12,108r,2,
65,Oꝛ fu Diex et dëables Enſamble en la maiſon,17,l-108r-2-13,108r,2,
66,Li boꝛjois ne ſot mie Quele eſtoit loꝛ facon,17,l-108r-2-14,108r,2,
67,Sa chamberiere apelle Si li diſt ſa raiſon,17,l-108r-2-15,108r,2,
68,Serf moi ces .ii. pꝛeudommes Sans noiſe et ſans tencon,17,l-108r-2-16,108r,2,
69,Il eſt ennuit la nuit Que li vrais Diex fu nez,18,l-108r-2-17,108r,2,
70,Poꝛ ce veil bien qu'il ſoient Servis et honoꝛez,18,l-108r-2-18,108r,2,
71,Je m'en vois aus matines .II. cops ſont ja ſonnez.,18,l-108r-2-19,108r,2,
72,Cele diſt volentiers Puis que vous le volez,18,l-108v-1-1,108v,1,
73,Hoſtes diſt /Jhesucriſt Aveques vous irai.,19,l-108v-1-2,108v,1,
74,Li boꝛgois reſpondi Moult joians en ſerai,19,l-108v-1-3,108v,1,
75,Et quant nous en venrons Moult aiſe vous ferai,19,l-108v-1-4,108v,1,
76,Loꝛs ſ'en vont au mouſtier N'i font plus de delay.,19,l-108v-1-5,108v,1,
77,Oꝛ ſ'en va li bourgois Avec /le creatour,20,l-108v-1-6,108v,1,
78,Mais il ne cuidoit pas Qui fuſt /le ſauveour,20,l-108v-1-7,108v,1,
79,Enſamble ſ'en alerent N'i font point de ſejour,20,l-108v-1-8,108v,1,
80,L'ennemi demoura Poꝛ faire grant doloꝛ,20,l-108v-1-9,108v,1,
81,L'enemi demoꝛa Qui fu au feu aſſis,21,l-108v-1-10,108v,1,
82,Et faiſoit le malade Et le maltalentis,21,l-108v-1-11,108v,1,
83,La meſchine l'apele Et li a dit amis,21,l-108v-1-12,108v,1,
84,Ce que voudꝛés mengier Tantoſt vous ert tramis,21,l-108v-1-13,108v,1,
85,De mengier dit li dëables Ne me pꝛent nul talent,22,l-108v-1-14,108v,1,
86,Mais j'ai ſi tres grant ſoif Que la bouche me fent,22,l-108v-1-15,108v,1,
87,Vas toſt a la fontaine Que je ſai vraiement,22,l-108v-1-16,108v,1,
88,Quant je avrai beu J'avrai treſpaſſement,22,l-108v-1-17,108v,1,
89,La fontaine de quoy Li dëables demandoit,23,l-108v-1-18,108v,1,
90,Eſtoit hoꝛs de la ville Et grant preſſe y avoit,23,l-108v-1-19,108v,1,
91,La dame de laiens Qui de l'enfant giſoit,23,l-108v-2-1,108v,2,
92,Diſt a ſa chamberiere Erranment qu'ele yroit,23,l-108v-2-2,108v,2,
93,La pucele l'entent Si pꝛiſt .i. pot errant,24,l-108v-2-3,108v,2,
94,A la fontaine ala Moult durement courant,24,l-108v-2-4,108v,2,
95,La dame ſi ſ'en doꝛt Par delez ſon enfant,24,l-108v-2-5,108v,2,
96,L'ennemi ſe dꝛeca Si vint au bers courant,24,l-108v-2-6,108v,2,
97,Le petit enfant pꝛent Si le deſvolepa,25,l-108v-2-7,108v,2,
98,Tout nu entre ſes bꝛas Au feu l'en apoꝛta,25,l-108v-2-8,108v,2,
99,Ou grant bꝛaſier l'enfant Tantost ou feu geta,25,l-108v-2-9,108v,2,
100,Puis ſ'eſt eſvanoys Laiens plus n'arreſta,25,l-108v-2-10,108v,2,
101,Dedens le grant bꝛaſier En la douce rouſee,26,l-108v-2-11,108v,2,
102,Sa tendꝛe char fu toſt Gregie et embꝛaſee,26,l-108v-2-12,108v,2,
103,La meſchine ſ'en vint S'eſt en l'oſtel entree,26,l-108v-2-13,108v,2,
104,Quant ne treuve leur oſte Si eſt toute effraee,26,l-108v-2-14,108v,2,
105,Le bꝛaſier vit moult grant Qui fu amoncelez,27,l-108v-2-15,108v,2,
106,Et le pié de l'enfant Qui eſtoit embꝛaſez,27,l-108v-2-16,108v,2,
107,Paoꝛ ot en ſon cuer Mais nul mot n'a criez,27,l-108v-2-17,108v,2,
108,Ses poins bat et detoꝛt Ses cheveus a tyrez,27,l-108v-2-18,108v,2,
109,Hoꝛs de l'oſtel iſſi Si ſ'en cuert au mouſtier,28,l-108v-2-19,108v,2,
110,Ou ſes ſires eſtoit Pour Damedieu prier,28,l-109r-1-1,109r,1,
111,La pucele li conte De l'enfant l'encombꝛier,28,l-109r-1-2,109r,1,
112,Que ſes oſtes avoit Geté ens ou bꝛaſier,28,l-109r-1-3,109r,1,
113,Quant li ſires l'entent Au cuer en ot grant rage,29,l-109r-1-4,109r,1,
114,Du grant duel que il ot Li eſt taint le viſage,29,l-109r-1-5,109r,1,
115,De Dieu a regardé Le gloꝛieus ymage,29,l-109r-1-6,109r,1,
116,Doucement le reclaimme De treſtout ſon coꝛage,29,l-109r-1-7,109r,1,
117,Ha fait il /Jhesucriſt Qui en crois moꝛt ſouffriſtes,30,l-109r-1-8,109r,1,
118,Et a ceſte journee De /la Virge naſquiſtes,30,l-109r-1-9,109r,1,
119,/Sire confoꝛtez moi Par vos ſaintes merites,30,l-109r-1-10,109r,1,
120,Gardez moi mon enfant Poꝛ qui mon cuer eſt triſtes,30,l-109r-1-11,109r,1,
121,Puis va devant l'ymage De /la Virge Royne,31,l-109r-1-15,109r,1,
122,[...],31,l-109r-1-16,109r,1,
123,Poꝛ ſa fame deſpꝛie Qui giſoit en geſine,31,l-109r-1-17,109r,1,
124,Adont a li boꝛgois Huchiee ſa meſchine,31,l-109r-1-18,109r,1,
125,Oꝛ toſt diſt il vas t'en A l'oſtel maintenant,32,l-109r-1-19,109r,1,
126,Et ſi n'en fais ta dame Ne chiere ne ſamblant,32,l-109r-1-20,109r,1,
127,Tu pꝛendꝛas .i. blanc dꝛap Si y metras l'enfant,32,l-109r-1-21,109r,1,
128,Si le met en l'eſcrin Deſſi a l'ajournant,32,l-109r-1-22,109r,1,
129,La pucele ſ'en toꝛne Que plus n'i demoꝛa,33,l-109r-1-23,109r,1,
130,En l'oſtel eſt venue L'enfant tantoſt pꝛis a.,33,l-109r-2-1,109r,2,
131,En .i. dꝛap l'envolepe En l'eſcrin le bouta,33,l-109r-2-2,109r,2,
132,Son meſtre vint aprés Foꝛment ſe dementa,33,l-109r-2-3,109r,2,
133,Li bourgois en l'oſtel S'en eſt errant venus,34,l-109r-2-4,109r,2,
134,/Jhesucriſt avec lui Par coi fu ſecourus,34,l-109r-2-5,109r,2,
135,Les grans biens qu'il a fais Li ſeront bien rendus,34,l-109r-2-6,109r,2,
136,Oꝛ entendez comment Diex y a fait vertus,34,l-109r-2-7,109r,2,
137,Li boꝛgois fiſt errant Tantoſt la table mettre,35,l-109r-2-8,109r,2,
138,Car poꝛ l'amoꝛ de Dieu Voult le povre repeſtre,35,l-109r-2-9,109r,2,
